play_name,Closest words with Spacy embeddings,spacy_word_2,spacy_word_3,Closest word with custom stopwords embedding,manual_word_2,manual_word_3,Closest word without removing stopwords,with_stopwords_word_2,with_stopwords_word_3
carcassonne-le-mariage-des-fleurs.xml_raw.txt,heureusement,merveillement,Émerveillement,Vraiment,complimente,merveilleuse,mais,toujours,Évidemment
carcassonne-le-petit-pretentieux.xml_raw.txt,heureusement,malheureusement,justement,compliment,complimente,Justement,Évidemment,mais,puisque
carcassonne-le-rondeau.xml_raw.txt,amoureusement,heureusement,chatouillement,souricette,amoureusement,guillerette,mais,toujours,sourtout
carcassonne-les-defauts-de-paul.xml_raw.txt,vraiment,honnêtement,heureusement,Maintenant,vraiment,Vraiment,mais,Évidemment,Evidemment
carcassonne-les-heures.xml_raw.txt,vraiment,heureusement,surprendrais,Maintenant,vraiment,souricette,mais,vraiment,toujours
carcassonne-roi-et-reine.xml_raw.txt,gentiment,chardonneret,bellement,Mais,Maintenant,Alors,mais,vraiment,toujours
carcassonne-rose-et-rosette.xml_raw.txt,vraiment,surprendrais,penserais,pleureuse,chatouilleuse,Malheureuse,mais,vraiment,toujours
carcassonne-un-duel.xml_raw.txt,heureusement,décidément,assomment,Mais,Pourtant,Pourtout,mais,Évidemment,puisque
carmontelle-a-bon-chat-bon-rat.xml_raw.txt,vraiment,gentiment,penserais,mademoiselle,souricette,inquiette,mais,vraiment,Evidemment
carmontelle-a-trompeur-trompeur-et-demi.xml_raw.txt,honnêtement,heureusement,malheureusement,DU,LE,PETIT,mais,Évidemment,Evidemment
carmontelle-abbe-de-coure-diner.xml_raw.txt,vraiment,peut-être,surprendrais,,COLETTE,CULINAIRE,mais,Évidemment,puisque
carmontelle-abbe-de-platre.xml_raw.txt,vraiment,peut-être,surprendrais,CULINAIRE,ALLAIRE,APOLLINAIRE,mais,Évidemment,Evidemment
carmontelle-almenorade.xml_raw.txt,vraiment,toujours,décidément,Mais,Pourtout,Malheureux,mais,toujours,sourtout
carmontelle-apres-dinee.xml_raw.txt,vraiment,peut-être,penserais,CULINAIRE,ALLAIRE,DE,mais,Évidemment,Evidemment
carmontelle-auteur-avantageux.xml_raw.txt,honnêtement,justement,heureusement,LE,PETIT,COMPAGNON,mais,Évidemment,Evidemment
carmontelle-aveugle-avare.xml_raw.txt,penserais,vraiment,pardonnerais,Mais,Maintenant,Alors,mais,Évidemment,Evidemment
carmontelle-avocat-chansonnier.xml_raw.txt,vraiment,penserais,surprendrais,LA,JOELLE,TELLE,mais,Evidemment,Évidemment
carmontelle-avocat-consultant.xml_raw.txt,vraiment,honnêtement,peut-être,DE,CULINAIRE,ALLAIRE,mais,Évidemment,Evidemment
carmontelle-bal.xml_raw.txt,vraiment,peut-être,honnêtement,DE,CULINAIRE,INDIENNE,mais,Évidemment,vraiment
carmontelle-bons.xml_raw.txt,monsieur,bien-entendu,sincèrement,monsieur,Monsieur,-Monsieur,Évidemment,mais,Evidemment
carmontelle-boudoir.xml_raw.txt,vraiment,peut-être,surprendrais,CULINAIRE,ALLAIRE,APOLLINAIRE,mais,Évidemment,Evidemment
carmontelle-cafe-borgne.xml_raw.txt,vraiment,compliment,décidément,vraiment,compliment,Pourtout,mais,Évidemment,toujours
carmontelle-chanteur-italien.xml_raw.txt,vraiment,peut-être,honnêtement,CULINAIRE,DE,ALLAIRE,mais,Évidemment,Evidemment
carmontelle-chapon-au-gro-sel.xml_raw.txt,heureusement,toujours,vraiment,moi,Et,Mais,mais,Évidemment,toujours
carmontelle-chasseur-joueurs.xml_raw.txt,heureusement,malheureusement,vraiment,Mais,mais,Il,mais,puisque,Évidemment
carmontelle-condamnez-sans-entendre.xml_raw.txt,peut-être,vraiment,décidément,PETIT,ROQUETTE,PASSEPORT,mais,Évidemment,Evidemment
carmontelle-desesperes-de-l-opera.xml_raw.txt,vraiment,décidément,honnêtement,vraiment,Maintenant,Mais,mais,Évidemment,Evidemment
carmontelle-deux-amis.xml_raw.txt,vraiment,braiment,peut-être,LA,CETTE,UNE,Évidemment,mais,Evidemment
carmontelle-deux-anglais.xml_raw.txt,vraiment,peut-être,toujours,vraiment,penserais,pardonnerais,mais,vraiment,Evidemment
carmontelle-deux-auteurs.xml_raw.txt,honnêtement,justement,vraiment,LE,PETIT,CARRÉ,mais,Évidemment,Evidemment
carmontelle-deux-chapeaux.xml_raw.txt,surprendrais,peut-être,vraiment,DE,CULINAIRE,FUNÉRAIRE,mais,Évidemment,Evidemment
carmontelle-diamant.xml_raw.txt,vraiment,penserais,peut-être,DE,CULINAIRE,CLAIRE,mais,Évidemment,Evidemment
carmontelle-ecrivain.xml_raw.txt,penserais,pardonnerais,vraiment,ALLAIRE,COMPAGNON,CULINAIRE,mais,Évidemment,Evidemment
carmontelle-enrage.xml_raw.txt,surprendrais,vraiment,peut-être,LE,PETIT,MABILLE,mais,Évidemment,Evidemment
carmontelle-etranger.xml_raw.txt,pardonnerais,penserais,penserai,Maintenant,monsieur,Mais,mais,car,Évidemment
carmontelle-faux-empoisonnement.xml_raw.txt,vraiment,peut-être,ressentirais,vraiment,penserais,pardonnerais,mais,Evidemment,Évidemment
carmontelle-faux-indifferents.xml_raw.txt,vraiment,peut-être,ressentirais,vraiment,Mais,penserais,mais,vraiment,Evidemment
carmontelle-fous.xml_raw.txt,vraiment,toujours,braiment,complimente,Mais,omme,mais,Évidemment,toujours
carmontelle-histoire.xml_raw.txt,heureusement,malheureusement,peut-être,CELLE,POIRE,MABILLE,mais,puisque,Évidemment
carmontelle-important.xml_raw.txt,vraiment,heureusement,décidément,penserais,pardonnerais,penserai,mais,Evidemment,vraiment
carmontelle-l-auteur-et-l-amateur.xml_raw.txt,vraiment,compliment,peut-être,Maintenant,Mais,Pourtout,mais,Évidemment,Evidemment
carmontelle-l-homme-qui-craint-d-aimer.xml_raw.txt,honnêtement,heureusement,vraiment,LE,PETIT,MABILLE,mais,Evidemment,Évidemment
carmontelle-la-chanoine-de-reims.xml_raw.txt,heureusement,vraiment,surprendrais,quelqu,Maintenant,,mais,Évidemment,Evidemment
carmontelle-la-fripon-orgueilleux.xml_raw.txt,honnêtement,justement,malheureusement,LE,PETIT,MABILLE,mais,Évidemment,Evidemment
carmontelle-la-medaille-d-othon.xml_raw.txt,surprendrais,vraiment,penserais,Maintenant,quelqu,Je,mais,Évidemment,Evidemment
carmontelle-la-permission-de-chasse.xml_raw.txt,penserais,vraiment,surprendrais,Mais,mais,quelquechose,mais,car,vraiment
carmontelle-la-rose-rouge.xml_raw.txt,vraiment,penserais,honnêtement,Maintenant,Mais,penserais,mais,Évidemment,Evidemment
carmontelle-la-veste-brodee.xml_raw.txt,vraiment,peut-être,honnêtement,LE,PETIT,pourquoi,mais,Evidemment,Évidemment
carmontelle-le-bavard.xml_raw.txt,heureusement,vraiment,malheureusement,LA,JOELLE,CELLE,mais,vraiment,Evidemment
carmontelle-le-boiteux.xml_raw.txt,vraiment,penserais,surprendrais,penserais,pardonnerais,Mais,mais,Évidemment,Evidemment
carmontelle-le-bon-mari.xml_raw.txt,honnêtement,peut-être,vraiment,LE,PETIT,MABILLE,mais,Evidemment,vraiment
carmontelle-le-chien-de-la-foire.xml_raw.txt,vraiment,braiment,honnêtement,LE,PETIT,COMPAGNON,mais,Évidemment,puisque
carmontelle-le-distrait.xml_raw.txt,vraiment,honnêtement,peut-être,LE,PETIT,MABILLE,mais,vraiment,Evidemment
carmontelle-le-sot-heritier.xml_raw.txt,vraiment,peut-être,honnêtement,DE,CULINAIRE,ALLAIRE,mais,Évidemment,Evidemment
carmontelle-le-veuf.xml_raw.txt,vraiment,pardonnerais,penserais,D,,GÉNÉTIQUE,mais,Évidemment,Evidemment
carmontelle-les-epoux-malheureux.xml_raw.txt,heureusement,désespérement,malheureusement,compliment,sincèrement,désespérement,mais,toujours,Évidemment
carmontelle-lievre.xml_raw.txt,vraiment,penserais,pardonnerais,Mais,Maintenant,pourquoi,mais,Evidemment,Évidemment
carmontelle-maitre-de-ballets.xml_raw.txt,vraiment,surprendrais,penserais,LE,DU,PETIT,mais,Evidemment,Évidemment
carmontelle-mari-absent.xml_raw.txt,vraiment,peut-être,toujours,Mais,pourquoi,penserais,mais,Évidemment,Evidemment
carmontelle-officier-du-gobelet.xml_raw.txt,peut-être,vraiment,pardonnerais,DE,CULINAIRE,ALLAIRE,mais,Évidemment,Evidemment
carmontelle-pari.xml_raw.txt,surprendrais,vraiment,penserais,Mais,monsieur,Alors,mais,Évidemment,Evidemment
carmontelle-peintre-en-cul-de-sac.xml_raw.txt,vraiment,peut-être,penserais,LE,PETIT,MABILLE,mais,Évidemment,Evidemment
carmontelle-petit-maitre-par-philosophie.xml_raw.txt,honnêtement,vraiment,malheureusement,LE,PETIT,MABILLE,mais,Evidemment,Évidemment
carmontelle-petit-poucet.xml_raw.txt,vraiment,braiment,heureusement,moi,Et,Oui,mais,Évidemment,Evidemment
carmontelle-pleureurs-d-homere.xml_raw.txt,heureusement,peut-être,toujours,Mais,-Mais,Alors,mais,Évidemment,Evidemment
carmontelle-portrait.xml_raw.txt,vraiment,peut-être,honnêtement,JOELLE,COLETTE,CELLE,mais,Évidemment,Evidemment
carmontelle-poulet.xml_raw.txt,braiment,vraiment,penserais,moi,Et,Oui,mais,Évidemment,Evidemment
carmontelle-recommandation.xml_raw.txt,vraiment,honnêtement,sincèrement,LA,JOELLE,INDIENNE,Évidemment,Evidemment,mais
carmontelle-secondes-loges.xml_raw.txt,vraiment,surprendrais,penserais,Mais,Pourtout,Surtout,mais,Évidemment,Evidemment
carmontelle-seigneur-auteur.xml_raw.txt,vraiment,toujours,heureusement,LE,vraiment,Vraiment,mais,Évidemment,Evidemment
carmontelle-sortie-de-la-comedie.xml_raw.txt,vraiment,penserais,surprendrais,LE,PETIT,MABILLE,mais,vraiment,Evidemment
carmontelle-sourd.xml_raw.txt,peut-être,vraiment,bien-entendu,CULINAIRE,GÉNÉTIQUE,ALLAIRE,mais,Évidemment,Evidemment
carmontelle-statue.xml_raw.txt,peut-être,vraiment,décidément,PETIT,ROQUETTE,FLAMME,mais,Évidemment,Evidemment
carmontelle-suisse-de-porte.xml_raw.txt,malheureusement,peut-être,honnêtement,LE,MABILLE,ROGER,mais,Evidemment,Évidemment
carmontelle-suisse-malade.xml_raw.txt,vraiment,heureusement,compliment,LE,PETIT,MABILLE,mais,toujours,Évidemment
carmontelle-veuve-avare.xml_raw.txt,honnêtement,heureusement,malheureusement,DU,LE,PETIT,mais,Évidemment,Evidemment
carmontelle-voyageurs.xml_raw.txt,vraiment,peut-être,heureusement,CULINAIRE,URINAIRE,PAIRE,mais,Évidemment,Evidemment
carmontellle-dame-jeanne.xml_raw.txt,honnêtement,heureusement,sincèrement,LA,INDIENNE,JOELLE,Évidemment,Evidemment,toujours
carrance-choix-d-un-mari.xml_raw.txt,heureusement,compliment,amoureusement,compliment,sincèrement,gentiment,mais,toujours,Évidemment
carrance-l-emeraude.xml_raw.txt,amoureusement,décidément,gentiment,Mais,pleureuse,vraiment,mais,vraiment,toujours
carrance-la-prostituee.xml_raw.txt,chatouillement,précipitemment,tressaillement,sourrire,Mais,malheureuse,mais,sourtout,toujours
carrance-le-camelia.xml_raw.txt,heureusement,décidément,désespérement,compliment,sincèrement,gentiment,mais,toujours,Évidemment
carrance-le-divorce.xml_raw.txt,tourment,désespérement,heureusement,Mais,malheureuse,Malheureuse,mais,toujours,sourtout
carrance-maison-a-louer.xml_raw.txt,amoureusement,Émerveillement,heureusement,Malheureuse,heureuse,malheureuse,mais,toujours,Évidemment
carrance-vingt-minutes-d-arret.xml_raw.txt,heureusement,amoureusement,gentillement,compliment,gentiment,amoureusement,toujours,Évidemment,mais
carriere-doisin-cafe-litteraire.xml_raw.txt,justement,honnêtement,heureusement,compliment,présentiment,justement,Évidemment,paradoxalement,Malheureusement
carriere-doisin-journee-de-titus.xml_raw.txt,heureusement,compliment,sincèrement,compliment,complimente,complimenter,Évidemment,toujours,mais
carrion-nizas-dialogue-entre-la-maire-de-rodez-et-un-marguillier.xml_raw.txt,heureusement,justement,pareillement,Malheureusement,Pourtant,Justement,Évidemment,véritablement,Malheureusement
carrion-nizas-pierre-le-grand.xml_raw.txt,courageusement,glorieusement,assentiment,ressentiment,assentiment,Malheureusement,Malheureusement,Évidemment,toujours
caylus-appareilleuse.xml_raw.txt,vraiment,toujours,heureusement,vraiment,Malheureuse,pleureuse,mais,vraiment,toujours
caylus-bordel.xml_raw.txt,vraiment,heureusement,toujours,vraiment,plaisanter,Pourtout,mais,toujours,Évidemment
ceillier-cousin-edgar.xml_raw.txt,vraiment,heureusement,toujours,Mais,Maintenant,Alors,mais,vraiment,Evidemment
cerou-amant-auteur.xml_raw.txt,honnêtement,compliment,justement,vraiment,compliment,sincèrement,mais,Évidemment,toujours
chabanon-eudoxie.xml_raw.txt,ressentiment,tourment,courageusement,ressentiment,tourment,Malheureusement,toujours,Évidemment,mais
chabanon-faux-noble.xml_raw.txt,décidément,heureusement,compliment,Mais,Pourtout,vraiment,mais,Évidemment,toujours
chabanon-toison-d-or.xml_raw.txt,tourment,désespérement,ressentiment,ressentiment,tourment,inconnaissable,mais,toujours,sourtout
chalmeton-a-jean-racine.xml_raw.txt,Émerveillement,Emerveillement,merveillement,Émerveillement,Emerveillement,merveillement,véritablement,Malheureusement,toujours
chalmeton-a-moliere.xml_raw.txt,enchantement,orgueilleusement,Émerveillement,admirable,Réveille,Bienheureux,sourtout,toujours,","
chalmeton-clermont-ferrand.xml_raw.txt,justement,incommensurablement,Émerveillement,Pourtant,présentiment,Toutant,paradoxalement,véritablement,Évidemment
chalmeton-clermont-royat.xml_raw.txt,merveillement,Émerveillement,Emerveillement,Émerveillement,Emerveillement,merveillement,",",Malheureusement,Évidemment
chalmeton-la-bourboule.xml_raw.txt,merveillement,Émerveillement,enchantement,Émerveillement,merveillement,Emerveillement,Évidemment,véritablement,Malheureusement
chalmeton-la-mort-c-est-la-vie.xml_raw.txt,éternellement,incommensurablement,Émerveillement,Inconnaissable,inconnaissable,Méconnaissable,toujours,mais,sourtout
chamfort-la-jeune-indienne.xml_raw.txt,heureusement,désespérement,malheureusement,Mais,Pourtant,Pourtout,mais,toujours,Évidemment
chamfort-mustapha-zeangir.xml_raw.txt,ressentiment,désespérement,pressentiment,Pourtant,Malheureux,Mais,mais,toujours,Évidemment
champmesle-coupe-enchantee.xml_raw.txt,vraiment,peut-être,toujours,vraiment,Pourtout,Mais,mais,Évidemment,Evidemment
champmesle-fragments-de-moliere.xml_raw.txt,vraiment,toujours,heureusement,vraiment,plaisanter,Pourtout,mais,Évidemment,Evidemment
champrepus-ulysse.xml_raw.txt,heureusement,désespérement,courageusement,Malheureusement,Heureusement,désespérement,Malheureusement,Évidemment,toujours
chappuzeau-armetzar.xml_raw.txt,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout,mais,toujours,Évidemment
chapuzeau-geneve-delivree.xml_raw.txt,heureusement,courageusement,désespérement,Malheureusement,désespérement,Heureusement,Évidemment,Malheureusement,toujours
charles-adolphe-masson-le-tir-au-pistolet.xml_raw.txt,heureusement,vraiment,honnêtement,Maintenant,Mais,Pourtout,mais,vraiment,toujours
chauvin-commencement-de-la-fin.xml_raw.txt,heureusement,chatouillement,gentillement,Mais,mais,Maintenant,mais,vraiment,toujours
chauvin-ruses-et-trucs.xml_raw.txt,amoureusement,compliment,décidément,Pourtant,compliment,Toutant,toujours,mais,Évidemment
chazet-dubois-moliere-chez-ninon.xml_raw.txt,décidément,compliment,heureusement,Pourtout,Pourtant,Mais,Évidemment,mais,toujours
chazet-dupaty-arlequin-journaliste.xml_raw.txt,honnêtement,heureusement,justement,Maintenant,Mais,Pourtout,mais,Évidemment,Evidemment
chazet-gassicourt-finot.xml_raw.txt,heureusement,honnêtement,compliment,compliment,vraiment,Evidemment,mais,Évidemment,Evidemment
chenier-charles-ix.xml_raw.txt,souverainement,assentiment,courageusement,assentiment,bien-entendu,Malheureusement,Évidemment,Malheureusement,véritablement
chereau-en-express.xml_raw.txt,chatouillement,paresseusement,précipitemment,Mais,sourtout,Pourtout,mais,sourtout,toujours
cheron-homme-a-bonnes-fortunes.xml_raw.txt,heureusement,honnêtement,malheureusement,Mais,Maintenant,Pourtout,mais,Évidemment,toujours
chevalier-amours-de-calotin.xml_raw.txt,vraiment,décidément,heureusement,Mais,Pourtout,Maintenant,mais,Évidemment,Evidemment
chevalier-barbons-amoureux.xml_raw.txt,vraiment,toujours,heureusement,Mais,Pourtout,Maintenant,mais,Évidemment,Evidemment
chevalier-cartel-de-guillot.xml_raw.txt,assomment,heureusement,décidément,Mais,Et,Maintenant,mais,vraiment,quelquechose
chevalier-desolation-des-filous.xml_raw.txt,honnêtement,heureusement,justement,Pourquoi,Maintenant,Mais,mais,Évidemment,Evidemment
chevalier-disgrace-des-domestiques.xml_raw.txt,heureusement,décidément,toujours,Mais,Et,Pourtout,mais,Evidemment,Évidemment
chevalier-galants-ridicules.xml_raw.txt,heureusement,vraiment,décidément,Mais,Maintenant,Pourtout,mais,Évidemment,Evidemment
chevalier-intrigue-des-carrosses.xml_raw.txt,vraiment,heureusement,toujours,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
chevalier-pedagogue-amoureux.xml_raw.txt,honnêtement,vraiment,heureusement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
chevreau-avocat-dupe.xml_raw.txt,heureusement,malheureusement,désespérement,vraiment,Mais,Pourtout,mais,toujours,Évidemment
chevreau-coriolan.xml_raw.txt,désespérement,heureusement,malheureusement,Malheureusement,Mais,malheureusment,Évidemment,Evidemment,toujours
chevreau-la-lucrece-romaine.xml_raw.txt,désespérement,ressentiment,incommensurablement,Mais,malheureusment,Pourtout,mais,Évidemment,toujours
cinq-auteurs-aveugle-de-smyrne.xml_raw.txt,désespérement,ressentiment,incommensurablement,Mais,vraiment,malheureuse,mais,toujours,Évidemment
cinq-auteurs-comedie-des-tuileries.xml_raw.txt,incommensurablement,Émerveillement,pressentiment,Pourtout,vraiment,Pourtant,Évidemment,mais,toujours
clairville-siraudin-moreau-la-societe-du-doigt-dans-l-oeil.xml_raw.txt,heureusement,vraiment,décidément,Mais,Maintenant,Alors,mais,vraiment,toujours
claretie-valentin.xml_raw.txt,amoureusement,compliment,heureusement,Pourtout,Mais,Malheureuse,mais,vraiment,Evidemment
clemenceau-le-voile-du-bonheur.xml_raw.txt,Émerveillement,amoureusement,Emerveillement,Pourtant,Malheureusement,Évidemment,Évidemment,Malheureusement,toujours
colardeau-astarbe.xml_raw.txt,tourment,désespérement,Furieusement,Pourtant,tourment,désespérement,toujours,mais,Évidemment
colle-accidents.xml_raw.txt,vraiment,heureusement,toujours,compliment,vraiment,complimente,mais,Évidemment,toujours
colle-alfonse.xml_raw.txt,assentiment,ressentiment,tourment,Pourtant,ressentiment,Malheureusement,toujours,Évidemment,Malheureusement
colle-cocatrix.xml_raw.txt,tourment,éternellement,Furieusement,Malheureux,Pourtant,tourment,Malheureusement,toujours,Évidemment
colle-esperance.xml_raw.txt,heureusement,vraiment,toujours,Bien-entendu,Vraiment,complimente,Évidemment,mais,Evidemment
colle-ile-sonnante.xml_raw.txt,heureusement,amoureusement,Émerveillement,Pourtout,vraiment,Malheureuse,mais,toujours,Évidemment
colle-l-amant-anonyme.xml_raw.txt,heureusement,malheureusement,toujours,vraiment,Pourtout,Evidemment,mais,Évidemment,toujours
colle-scenes-detachees-de-la-guinguette.xml_raw.txt,honnêtement,gentillement,heureusement,complimenté,Toutain,chardonneret,mais,Évidemment,toujours
colle-tanzai-et-neadarne.xml_raw.txt,désespérement,heureusement,incommensurablement,Pourtant,Pourtout,compliment,mais,Évidemment,toujours
collet-l-ile-deserte.xml_raw.txt,désespérement,heureusement,malheureusement,Mais,Pourtant,Pourtout,mais,toujours,Évidemment
colleville-sophie-derville.xml_raw.txt,compliment,honnêtement,heureusement,vraiment,Mais,Malheureuse,mais,toujours,Évidemment
constant-wallstein.xml_raw.txt,courageusement,précipitemment,désespérement,Pourtant,Malheureusement,ressentiment,Malheureusement,Évidemment,toujours
corneillep-agesilas.xml_raw.txt,décidément,honnêtement,incommensurablement,Mais,Pourtout,Maintenant,Évidemment,Evidemment,mais
corneillep-andromede.xml_raw.txt,désespérement,heureusement,incommensurablement,Pourtant,Malheureusement,Mais,Évidemment,toujours,Malheureusement
corneillep-attila.xml_raw.txt,décidément,incommensurablement,désespérement,Mais,Pourtout,Pourtant,Évidemment,mais,toujours
corneillep-cid-37.xml_raw.txt,désespérement,décidément,ressentiment,Mais,malheureuse,Malheureux,mais,toujours,Évidemment
corneillep-cid.xml_raw.txt,désespérement,courageusement,décidément,Mais,malheureuse,Pourtant,mais,toujours,Évidemment
corneillep-cinna-43.xml_raw.txt,incommensurablement,ressentiment,assentiment,Mais,Pourtant,Malheureusement,Évidemment,toujours,mais
corneillep-cinna.xml_raw.txt,incommensurablement,ressentiment,assentiment,Mais,Pourtant,Malheureusement,mais,Évidemment,toujours
corneillep-clitandre.xml_raw.txt,désespérement,heureusement,malheureusement,Malheureusement,désespérement,Pourtant,mais,toujours,Évidemment
corneillep-don-sanche.xml_raw.txt,décidément,assentiment,ressentiment,Mais,Pourtout,Pourtant,Évidemment,mais,toujours
corneillep-galerie-du-palais.xml_raw.txt,heureusement,décidément,malheureusement,Mais,vraiment,Pourtout,mais,Évidemment,toujours
corneillep-heraclius.xml_raw.txt,ressentiment,décidément,désespérement,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
corneillep-horace.xml_raw.txt,désespérement,courageusement,ressentiment,Malheureusement,Pourtant,désespérement,Évidemment,toujours,Malheureusement
corneillep-illusion-comique.xml_raw.txt,heureusement,désespérement,malheureusement,Pourtout,vraiment,Mais,mais,Évidemment,toujours
corneillep-medee-39.xml_raw.txt,désespérement,ressentiment,courageusement,Malheureusement,désespérement,ressentiment,toujours,Évidemment,mais
corneillep-medee.xml_raw.txt,désespérement,ressentiment,courageusement,Malheureusement,désespérement,ressentiment,toujours,mais,Évidemment
corneillep-melite-33.xml_raw.txt,heureusement,désespérement,malheureusement,vraiment,Pourtout,Pourtant,mais,Évidemment,toujours
corneillep-melite.xml_raw.txt,heureusement,désespérement,malheureusement,vraiment,Pourtout,Mais,mais,Évidemment,toujours
corneillep-menteur.xml_raw.txt,heureusement,malheureusement,décidément,Mais,Pourtout,vraiment,mais,Évidemment,toujours
corneillep-mort-pompee.xml_raw.txt,courageusement,désespérement,incommensurablement,Pourtant,Malheureusement,Mais,Évidemment,Malheureusement,toujours
corneillep-nicomede.xml_raw.txt,assentiment,incommensurablement,souverainement,Mais,Pourtant,Pourtout,Évidemment,toujours,Evidemment
corneillep-oedipe.xml_raw.txt,ressentiment,désespérement,précipitemment,Mais,Pourtant,malheureuse,Évidemment,mais,toujours
corneillep-othon.xml_raw.txt,décidément,incommensurablement,ressentiment,Mais,Pourtout,Pourtant,Évidemment,toujours,Evidemment
corneillep-pertharite.xml_raw.txt,décidément,ressentiment,désespérement,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
corneillep-place-royale.xml_raw.txt,désespérement,heureusement,malheureusement,Mais,Pourtout,vraiment,mais,toujours,Évidemment
corneillep-polyeucte.xml_raw.txt,désespérement,ressentiment,incommensurablement,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
corneillep-pulcherie.xml_raw.txt,décidément,assentiment,ressentiment,Mais,Pourtout,vraiment,Évidemment,mais,toujours
corneillep-rodogune.xml_raw.txt,ressentiment,désespérement,décidément,Mais,Pourtant,Pourtout,Évidemment,toujours,mais
corneillep-sertorius.xml_raw.txt,décidément,incommensurablement,assentiment,Mais,Pourtout,Pourtant,Évidemment,mais,toujours
corneillep-sophonisbe.xml_raw.txt,incommensurablement,décidément,heureusement,Mais,Pourtant,Pourtout,Évidemment,mais,toujours
corneillep-suite-menteur.xml_raw.txt,heureusement,décidément,malheureusement,Mais,vraiment,Pourtout,mais,Évidemment,toujours
corneillep-suivante.xml_raw.txt,décidément,désespérement,heureusement,vraiment,Mais,Pourtout,mais,toujours,Évidemment
corneillep-surena.xml_raw.txt,décidément,ressentiment,désespérement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
corneillep-theodore.xml_raw.txt,désespérement,ressentiment,incommensurablement,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
corneillep-tite.xml_raw.txt,décidément,incommensurablement,ressentiment,Mais,Pourtout,Pourtant,Évidemment,mais,toujours
corneillep-toison.xml_raw.txt,désespérement,heureusement,incommensurablement,Pourtout,vraiment,Malheureusement,Évidemment,toujours,mais
corneillep-veuve-34.xml_raw.txt,heureusement,décidément,malheureusement,vraiment,Mais,Pourtout,mais,toujours,Évidemment
corneillep-veuve.xml_raw.txt,décidément,heureusement,malheureusement,vraiment,Mais,Pourtout,mais,toujours,Évidemment
corneillet-amour-a-la-mode.xml_raw.txt,heureusement,toujours,décidément,Mais,vraiment,Pourtout,mais,Évidemment,toujours
corneillet-antiochus.xml_raw.txt,décidément,ressentiment,désespérement,Mais,Pourtout,vraiment,mais,Évidemment,toujours
corneillet-ariane.xml_raw.txt,désespérement,ressentiment,décidément,Mais,vraiment,Pourtout,mais,toujours,Évidemment
corneillet-baron-d-albikrac.xml_raw.txt,décidément,heureusement,toujours,Mais,Pourtout,Maintenant,mais,Évidemment,Evidemment
corneillet-berenice.xml_raw.txt,décidément,ressentiment,assentiment,Mais,Pourtant,Pourtout,Évidemment,mais,toujours
corneillet-berger-extravagant.xml_raw.txt,heureusement,Émerveillement,désespérement,Pourtout,vraiment,Pourtant,mais,toujours,Évidemment
corneillet-bradamante.xml_raw.txt,décidément,ressentiment,désespérement,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
corneillet-camma.xml_raw.txt,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
corneillet-charme-de-la-voix.xml_raw.txt,décidément,ressentiment,désespérement,Mais,Pourtout,vraiment,mais,Évidemment,toujours
corneillet-circe.xml_raw.txt,décidément,incommensurablement,heureusement,Pourtout,Pourtant,Mais,Évidemment,mais,toujours
corneillet-comte-d-essex.xml_raw.txt,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
corneillet-comtesse-orgueil.xml_raw.txt,décidément,heureusement,toujours,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
corneillet-darius.xml_raw.txt,ressentiment,décidément,assentiment,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
corneillet-dom-bertran-de-cigarral.xml_raw.txt,décidément,heureusement,toujours,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
corneillet-dom-cesar-d-avalos.xml_raw.txt,décidément,compliment,peut-être,Mais,Maintenant,Pourtout,mais,Évidemment,toujours
corneillet-engagements-du-hasard.xml_raw.txt,décidément,désespérement,malheureusement,Mais,Pourtout,vraiment,mais,Évidemment,toujours
corneillet-feint-astrologue.xml_raw.txt,décidément,heureusement,malheureusement,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
corneillet-festin-pierre.xml_raw.txt,vraiment,désespérement,décidément,Mais,Maintenant,vraiment,mais,Évidemment,Evidemment
corneillet-galant-double.xml_raw.txt,décidément,heureusement,malheureusement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
corneillet-geolier-de-sois-meme.xml_raw.txt,décidément,désespérement,heureusement,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
corneillet-illustres-ennemis.xml_raw.txt,décidément,désespérement,ressentiment,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
corneillet-inconnu.xml_raw.txt,décidément,heureusement,honnêtement,Pourtout,Mais,vraiment,mais,Évidemment,Evidemment
